17459764,g1884,d2318,inhibitor
15331551,g899,d2076,agonist
17016423,g2366,d2784,sin_interaccion
12079382,g121,d148,inducer
18559524,g792,d2731,inhibitor
19343298,g393,d107,antibody
15684812,g1601,d2132,agonist
15955613,g1357,d2611,sin_interaccion
2527092,g656,d1945,antagonist
17016423,g741,d2434,sin_interaccion
18973287,g830,d2047,potentiator
17016423,g830,d2809,sin_interaccion
10485483,g1884,d3259,inhibitor
10708100,g1175,d286,antibody
17016423,g1847,d2456,sin_interaccion
17192772,g2418,d2911,inhibitor
17016423,g730,d1740,sin_interaccion
17016423,g833,d2900,sin_interaccion
17565005,g478,d2188,inhibitor
11078469,g19,d2204,inhibitor
17016423,g2412,d2456,sin_interaccion
17016423,g833,d3100,sin_interaccion
12631701,g1378,d3156,cofactor
15655513,g1883,d2517,inhibitor
11299519,g815,d2285,agonist
19607959,g2150,d2589,negative modulator
17016423,g1697,d2595,sin_interaccion
16829128,g2336,d2565,inducer
15821444,g1109,d3135,agonist
15189743,g633,d2450,inhibitor
16402096,g1078,d3050,antagonist
17016423,g1847,d2434,sin_interaccion
1731757,g468,d1759,ligand
17016423,g23,d2434,sin_interaccion
1359073,g1357,d3016,inhibitor
17016423,g2366,d2677,sin_interaccion
12824918,g1884,d2065,inhibitor
10212017,g449,d375,antagonist
11906441,g730,d3285,agonist
14672731,g730,d2753,agonist
17016423,g1174,d1693,sin_interaccion
12204699,g1878,d2446,agonist
11162924,g183,d2143,antagonist
22035879,g1078,d101,antagonist
17575107,g268,d3226,inhibitor
9056052,g1110,d3135,agonist
19119014,g290,d3425,sin_interaccion
2835038,g2310,d3220,inhibitor
11325810,g1250,d2203,inhibitor
11740746,g631,d1672,inhibitor
3480361,g649,d1693,inhibitor
17016423,g1884,d2676,sin_interaccion
3661710,g1079,d324,agonist
23437846,g1601,d3466,antagonist
17016423,g618,d330,sin_interaccion
11693467,g215,d2444,inhibitor
23742252,g144,d460,antagonist
17016423,g2099,d1693,sin_interaccion
17016423,g1601,d77,sin_interaccion
17016423,g1601,d2456,sin_interaccion
15868121,g1807,d3303,partial agonist
17016423,g447,d83,sin_interaccion
17016423,g1601,d2146,sin_interaccion
17631921,g2342,d1866,potentiator
17016423,g2412,d2385,sin_interaccion
17016423,g87,d83,sin_interaccion
17016423,g1847,d1693,sin_interaccion
17016423,g574,d2809,sin_interaccion
16988497,g758,d2490,ligand
21036126,g1697,d2314,inhibitor
18465538,g410,d135,inhibitor
18655883,g1642,d2819,agonist
16133532,g802,d3226,antagonist
12538800,g487,d3395,inhibitor
9537821,g2149,d397,sin_interaccion
17016423,g836,d2123,sin_interaccion
12522134,g1026,d2715,agonist
12501872,g2056,d2149,potentiator
17016423,g1601,d2988,sin_interaccion
23291630,g250,d3502,inhibitor
8741039,g1485,d2300,cofactor
11747625,g1138,d2371,agonist
7692072,g787,d2878,antagonist
10773010,g1180,d2995,antagonist
11352938,g644,d1823,inhibitor
17016423,g2366,d2123,sin_interaccion
17016423,g1810,d2146,sin_interaccion
17016423,g447,d1740,sin_interaccion
10593896,g792,d2829,binder
17016423,g2402,d2784,sin_interaccion
1386491,g1417,d419,inhibitor
17016423,g1602,d1693,sin_interaccion
15466206,g800,d3226,inhibitor
17016423,g1174,d2146,sin_interaccion
17919259,g231,d1747,antagonist
1375507,g1879,d2331,agonist
15476392,g1626,d3047,cofactor
15072849,g2291,d2339,agonist
17016423,g2366,d2676,sin_interaccion
18819053,g183,d3238,antagonist
17016423,g2099,d2434,sin_interaccion
17016423,g833,d2670,sin_interaccion
17016423,g1113,d1740,sin_interaccion
17259377,g1884,d3159,inhibitor
17016423,g1810,d2071,sin_interaccion
10452868,g1883,d3163,inhibitor
17016423,g479,d2595,sin_interaccion
18691132,g1109,d200,agonist
15955613,g2099,d163,inhibitor
17369473,g1830,d2903,activator
10894798,g2080,d299,inhibitor
17016423,g293,d532,sin_interaccion
10821800,g1114,d160,antagonist
2653642,g2205,d1787,binder
17016423,g836,d2261,sin_interaccion
12404239,g11,d2215,inhibitor
17016423,g1645,d2261,sin_interaccion
17016423,g2402,d3417,sin_interaccion
2871880,g92,d123,antagonist
11264449,g456,d3354,antagonist
17016423,g830,d2071,sin_interaccion
21351809,g974,d3152,inhibitor
17510403,g944,d2213,cofactor
17016423,g1601,d2676,sin_interaccion
17024689,g1883,d2807,inhibitor
12209583,g730,d3436,allosteric modulator
17016423,g1174,d330,sin_interaccion
17016423,g831,d2676,sin_interaccion
1460006,g287,d2053,inhibitor
12106802,g2149,d2907,inhibitor
11196553,g2028,d2635,inhibitor
8301142,g1932,d2071,agonist
16099840,g1027,d2715,agonist
17016423,g831,d3100,sin_interaccion
10024094,g1475,d3334,cofactor
17016423,g1884,d3100,sin_interaccion
18824613,g448,d2950,agonist
17016423,g183,d2261,sin_interaccion
17015480,g1737,d3023,agonist
11342449,g382,d2190,antibody
12383040,g2056,d2149,potentiator
14633707,g721,d2445,antagonist
17016423,g36,d1736,sin_interaccion
10193663,g1112,d1976,agonist
17103252,g1890,d2450,antagonist
15612980,g1480,d1771,cofactor
10998224,g631,d1672,inhibitor
10773014,g19,d3098,inhibitor
23272794,g1119,d2330,antagonist
17016423,g1847,d2677,sin_interaccion
17352511,g92,d216,agonist
16041398,g2413,d1805,inhibitor
10921913,g2004,d157,antagonist
16973729,g1115,d2095,agonist
17016423,g1883,d2988,sin_interaccion
9650800,g1109,d3135,agonist
18058577,g807,d2084,antibody
11172467,g1805,d331,agonist
17016423,g447,d2123,sin_interaccion
8876023,g1113,d160,antagonist
19091563,g656,d1679,antagonist
16877408,g1872,d340,agonist
17531224,g8,d3047,inhibitor
12211096,g1113,d2830,antagonist
16721371,g23,d2724,inhibitor
17016423,g1174,d2595,sin_interaccion
17016423,g833,d2456,sin_interaccion
12115473,g1775,d3410,inhibitor
477738,g1357,d2850,inhibitor
8636434,g1267,d1732,inhibitor
19703035,g294,d3564,inhibitor
10198642,g1806,d2318,agonist
12749745,g1202,d53,antagonist
17016423,g1602,d2261,sin_interaccion
16648572,g525,d3264,inhibitor
17016423,g833,d330,sin_interaccion
10102370,g765,d463,inhibitor
17016423,g1611,d2809,sin_interaccion
9127118,g1110,d3135,agonist
8935801,g1113,d2142,antagonist
17016423,g1884,d1868,sin_interaccion
17131328,g1991,d2188,inhibitor
9336012,g287,d1872,inhibitor
17016423,g447,d2809,sin_interaccion
8058773,g147,d3554,inhibitor
1976401,g92,d3130,agonist
17016423,g2412,d1693,sin_interaccion
17016423,g293,d2441,sin_interaccion
17016423,g1602,d83,sin_interaccion
36882,g1485,d2300,cofactor
15198222,g1884,d2423,inhibitor
15120421,g1601,d2643,antagonist
11245456,g765,d463,inhibitor
17016423,g2366,d3419,sin_interaccion
8301582,g656,d1927,sin_interaccion
17692905,g2413,d1805,inhibitor
12604678,g19,d2702,inhibitor
1394620,g981,d444,inhibitor
17016423,g1602,d2676,sin_interaccion
16096275,g8,d3047,inhibitor
1730767,g2297,d2289,binder
15180525,g801,d3264,inhibitor
10932681,g1789,d2792,inhibitor
11569611,g100,d2150,antagonist
15837316,g293,d3564,inhibitor
11804849,g1245,d2343,inhibitor
17016423,g830,d2750,sin_interaccion
17440943,g2412,d2019,agonist
1378042,g1177,d157,antagonist
16056233,g2001,d3266,agonist
12222762,g1878,d340,agonist
17016423,g1601,d1868,sin_interaccion
12890708,g1587,d2741,agonist
17016423,g87,d3417,sin_interaccion
11132243,g1110,d3129,antagonist
19506838,g656,d3195,antagonist
15860753,g1601,d294,agonist
17016423,g1810,d3100,sin_interaccion
12093318,g1110,d3135,agonist
10762339,g1114,d2651,binder
17023534,g183,d2136,agonist
17016423,g1847,d2900,sin_interaccion
17016423,g1601,d2900,sin_interaccion
11264449,g953,d2908,antagonist
17016423,g2412,d2809,sin_interaccion
17016423,g1587,d3100,sin_interaccion
8738610,g789,d2878,inhibitor
16651744,g1760,d2199,inhibitor
18559524,g1274,d2731,inhibitor
20357016,g321,d2994,agonist
20856607,g656,d3195,antagonist
23393020,g1862,d441,inhibitor
2456096,g1879,d2331,agonist
18691132,g1110,d200,agonist
17016423,g1697,d2385,sin_interaccion
17150210,g1884,d2556,inhibitor
7615202,g1884,d2688,inhibitor
23579459,g2008,d2109,modulator
15695169,g1476,d3078,multitarget
15272045,g2028,d2113,inhibitor
26416827,g437,d2516,modulator
12671891,g1378,d3156,cofactor
17016423,g36,d3419,sin_interaccion
16920841,g262,d2595,product of
12383039,g2056,d2149,potentiator
3139361,g183,d1849,sin_interaccion
8399219,g470,d1759,ligand
10372826,g1884,d3259,inhibitor
17016423,g1697,d2676,sin_interaccion
17016423,g2412,d2022,sin_interaccion
17016423,g293,d2022,sin_interaccion
17016423,g574,d2670,sin_interaccion
17016423,g833,d2784,sin_interaccion
15320857,g1112,d3135,agonist
17016423,g741,d3417,sin_interaccion
17615995,g1479,d2595,product of
17016423,g2412,d3123,sin_interaccion
1312851,g981,d444,inhibitor
12105857,g2296,d3342,inhibitor
10882160,g487,d3395,inhibitor
10606440,g91,d2689,antagonist
17016423,g1587,d2750,sin_interaccion
9626023,g1884,d2556,inhibitor
11561080,g147,d3554,inhibitor
15617852,g100,d3303,antagonist
10852638,g1439,d2544,inhibitor
2975224,g1113,d2647,antagonist
12416030,g631,d3442,inhibitor
20436887,g147,d3554,inhibitor
2742004,g943,d2213,cofactor
17016423,g1810,d1736,sin_interaccion
15661631,g2149,d163,negative modulator
9152412,g1883,d3311,inhibitor
17016423,g1847,d1868,sin_interaccion
16449355,g1417,d419,inhibitor
17016423,g447,d2409,sin_interaccion
18691132,g658,d3148,agonist
20682597,g2266,d1805,inhibitor
